"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","HUN","Hungary","2019","2019",10.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","HUN","Hungary","2020","2020",10.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1990","1990",5.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1991","1991",5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1992","1992",4.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1993","1993",4.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1994","1994",4.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1995","1995",4.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1996","1996",4.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1997","1997",5.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1998","1998",5.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","1999","1999",5.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2000","2000",6.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2001","2001",6.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2002","2002",6.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2003","2003",6.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2004","2004",6.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2005","2005",7.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2006","2006",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2007","2007",7.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2008","2008",7.2,"B","Break"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2009","2009",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2010","2010",6.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2011","2011",6.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2012","2012",6.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2013","2013",6.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2014","2014",7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2015","2015",7.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2016","2016",7.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2017","2017",7.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2018","2018",7.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2019","2019",7.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ISL","Iceland","2020","2020",7.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1990","1990",11.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1991","1991",11.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1992","1992",11.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1993","1993",11.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1994","1994",11.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1995","1995",11.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1996","1996",12.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1997","1997",12.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1998","1998",13.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","1999","1999",13.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2000","2000",14.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2001","2001",14.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2002","2002",14.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2003","2003",13.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2004","2004",13.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2005","2005",13.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2006","2006",13.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2007","2007",13.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2008","2008",12.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2009","2009",11,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2010","2010",11.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2011","2011",11.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2012","2012",11.5,"E","Estimated value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2013","2013",10.6,"E","Estimated value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2014","2014",10.8,"E","Estimated value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2015","2015",10.7,"E","Estimated value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2016","2016",11.2,"E","Estimated value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2017","2017",11,"E","Estimated value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2018","2018",11,"E","Estimated value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2019","2019",10.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2020","2020",10.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","IRL","Ireland","2021","2021",9.5,"P","Provisional value"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1990","1990",11,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1991","1991",10.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1992","1992",10.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1993","1993",10.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1994","1994",10.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1995","1995",9.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1996","1996",9.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1997","1997",9.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1998","1998",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","1999","1999",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2000","2000",9.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2001","2001",9.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2002","2002",9.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2003","2003",9.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2004","2004",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2005","2005",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2006","2006",8.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2007","2007",8.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2008","2008",8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2009","2009",7.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2010","2010",7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2011","2011",7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2012","2012",7.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2013","2013",7.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2014","2014",7.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2015","2015",7.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2016","2016",7.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2017","2017",7.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2018","2018",7.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ITA","Italy","2019","2019",7.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1990","1990",9.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1991","1991",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1992","1992",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1993","1993",9.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1994","1994",9.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1995","1995",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1996","1996",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1997","1997",8.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1998","1998",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","1999","1999",8.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2000","2000",8.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2001","2001",8.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2002","2002",8.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2003","2003",8.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2004","2004",8.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2005","2005",8.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2006","2006",7.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2007","2007",7.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2008","2008",7.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2009","2009",7.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2010","2010",7.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2011","2011",7.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2012","2012",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2013","2013",7.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2014","2014",7.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2015","2015",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2016","2016",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2017","2017",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2018","2018",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2019","2019",7.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","JPN","Japan","2020","2020",6.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1990","1990",9.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1991","1991",8.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1992","1992",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1993","1993",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1994","1994",9.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1995","1995",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1996","1996",9.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1997","1997",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1998","1998",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","1999","1999",9.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2000","2000",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2001","2001",8.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2002","2002",9.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2003","2003",9.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2004","2004",9.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2005","2005",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2006","2006",9.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2007","2007",9.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2008","2008",9.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2009","2009",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2010","2010",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2011","2011",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2012","2012",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2013","2013",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2014","2014",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2015","2015",9.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2016","2016",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2017","2017",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2018","2018",8.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2019","2019",8.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","KOR","Korea","2020","2020",7.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1990","1990",15.3,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1991","1991",14.4,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1992","1992",14.3,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1993","1993",13.9,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1994","1994",13.7,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1995","1995",13.7,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1996","1996",13.4,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1997","1997",13.2,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1998","1998",13,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","1999","1999",13,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","2000","2000",13.4,"D","Difference in methodology"
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LUX","Luxembourg","2001","2001",13.3,"D","Difference in methodology"
